customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9909_IDLEK,Male,0,Yes,Yes,20,Yes,Yes,FiberOptic,No,Yes,No,Yes,Yes,No,Month_to_month,No,MailedCheck,96.8,1826.7,No
4092_OFQZS,Male,0,Yes,No,20,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,MailedCheck,20.65,417.5,No
1561_BWHIN,Male,0,Yes,Yes,19,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,MailedCheck,19.8,344.5,No
4325_NFSKC,Male,1,No,No,19,Yes,Yes,FiberOptic,Yes,No,No,No,Yes,No,Month_to_month,Yes,ElectronicCheck,90.6,1660,Yes
9927_DSWDF,Male,0,Yes,No,22,Yes,No,FiberOptic,Yes,Yes,No,Yes,Yes,Yes,Month_to_month,Yes,ElectronicCheck,104.6,2180.55,No
9500_LTVBP,Female,0,No,No,35,Yes,Yes,FiberOptic,No,No,No,Yes,No,No,Month_to_month,No,CreditCardAutomatic,80.05,2835.9,No
7252_NTGSS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,No,MailedCheck,45.15,45.15,No
8149_AIQCG,Male,0,No,No,39,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,CreditCardAutomatic,73.15,2730.85,No
1360_JYXKQ,Female,1,Yes,No,54,Yes,No,FiberOptic,No,No,Yes,Yes,Yes,Yes,OneYear,Yes,ElectronicCheck,99.1,5437.1,No
2955_PSXOE,Female,0,No,No,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,Yes,BankTransferAutomatic,20.2,20.2,Yes
7762_URZQH,Male,0,Yes,No,66,Yes,Yes,FiberOptic,Yes,No,Yes,No,Yes,Yes,TwoYear,Yes,CreditCardAutomatic,106.05,6981.35,Yes
0899_WZRSD,Male,0,No,No,56,Yes,Yes,FiberOptic,Yes,No,No,Yes,Yes,Yes,Month_to_month,Yes,MailedCheck,105.35,5794.45,No
3255_GRXMG,Male,0,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,CreditCardAutomatic,45.65,747.2,No
4828_FAZPK,Female,0,Yes,Yes,16,Yes,Yes,FiberOptic,No,Yes,No,No,No,No,Month_to_month,Yes,CreditCardAutomatic,79.95,1267.95,No
6094_ZIVKX,Female,0,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,OneYear,Yes,CreditCardAutomatic,54.45,3674.95,No
6925_BAYGL,Female,1,Yes,No,53,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,CreditCardAutomatic,25.1,1275.6,No
3262_EIDHV,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,TwoYear,No,CreditCardAutomatic,84.7,5893.9,No
7354_OIJLX,Male,0,No,No,9,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,75.85,724.65,No
1376_HHBDV,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month_to_month,Yes,MailedCheck,48.8,1536.75,No
6907_NZZIJ,Female,0,No,No,36,Yes,Yes,FiberOptic,No,Yes,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,99.15,3615.6,Yes
6133_OZILE,Female,0,No,No,18,No,NoPhoneService,DSL,No,No,Yes,Yes,No,No,Month_to_month,Yes,ElectronicCheck,35.2,607.3,No
4135_FRWKJ,Female,1,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,OneYear,No,ElectronicCheck,76.25,4154.55,No
2911_UREFD,Female,0,Yes,No,39,No,NoPhoneService,DSL,Yes,No,Yes,No,Yes,Yes,Month_to_month,No,ElectronicCheck,55.9,2184.35,Yes
3744_ZRRDZ,Male,0,No,No,21,Yes,Yes,FiberOptic,No,Yes,No,No,No,No,Month_to_month,Yes,ElectronicCheck,82.35,1852.85,Yes
5673_TIYIB,Male,0,No,No,2,No,NoPhoneService,DSL,No,Yes,Yes,Yes,No,No,Month_to_month,Yes,CreditCardAutomatic,40.4,77.15,Yes
6551_ZCOTS,Male,1,No,No,33,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,Yes,BankTransferAutomatic,24.9,847.8,No
7191_ADRGF,Male,0,Yes,No,44,No,NoPhoneService,DSL,No,Yes,Yes,No,Yes,Yes,TwoYear,No,BankTransferAutomatic,54.3,2390.45,No
5018_LXQQG,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month_to_month,No,BankTransferAutomatic,66.3,1923.5,No
6892_BOGQE,Female,0,Yes,No,71,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,BankTransferAutomatic,20.9,1493.2,No
1602_IJQQE,Female,0,No,No,4,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,No,ElectronicCheck,75.35,338.1,Yes
4628_WQCQQ,Male,0,No,Yes,35,Yes,No,FiberOptic,No,No,Yes,No,Yes,No,OneYear,Yes,ElectronicCheck,85.15,3030.6,Yes
1746_TGTWV,Male,0,Yes,No,1,Yes,No,FiberOptic,No,No,Yes,No,No,No,Month_to_month,No,CreditCardAutomatic,75.35,75.35,No
5995_SNNEW,Male,1,Yes,No,23,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,104.45,2184.85,No
8050_WYBND,Female,0,No,Yes,22,No,NoPhoneService,DSL,No,No,Yes,No,Yes,Yes,OneYear,Yes,CreditCardAutomatic,49.45,1031.4,No
2821_WARNZ,Female,0,No,Yes,49,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,CreditCardAutomatic,19.45,921.3,No
4879_GZLFH,Female,0,Yes,Yes,42,Yes,No,FiberOptic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,92.15,3875.4,No
1644_IRKSF,Female,0,Yes,Yes,33,Yes,No,FiberOptic,No,No,Yes,No,Yes,Yes,OneYear,Yes,ElectronicCheck,93.8,3124.5,Yes
8314_HTWVE,Female,0,Yes,Yes,7,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.85,144.15,No
9402_ROUMJ,Female,0,Yes,Yes,67,Yes,Yes,FiberOptic,Yes,No,Yes,Yes,No,Yes,OneYear,Yes,BankTransferAutomatic,100.25,6689,No
2507_QZPQS,Male,0,No,No,15,Yes,Yes,FiberOptic,No,Yes,No,Yes,No,Yes,Month_to_month,No,ElectronicCheck,95.7,1451.1,No
7159_NOKYQ,Male,0,Yes,No,67,Yes,Yes,FiberOptic,No,Yes,Yes,No,No,Yes,TwoYear,Yes,ElectronicCheck,93.15,6368.2,No
5707_ZMDJP,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,TwoYear,Yes,MailedCheck,69.7,3729.6,No
8779_YIQQA,Male,0,Yes,Yes,21,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,MailedCheck,19.8,350.1,No
7136_IHZJA,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month_to_month,Yes,MailedCheck,71.35,2847.2,No
8966_OIQHG,Female,0,Yes,Yes,22,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,BankTransferAutomatic,20.75,452.35,No
7074_STDCN,Male,0,No,No,39,No,NoPhoneService,DSL,No,No,No,Yes,No,Yes,Month_to_month,Yes,ElectronicCheck,40.6,1494.5,No
3705_PSNGL,Male,0,No,No,45,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,Yes,ElectronicCheck,20.4,930.45,Yes
8739_QOTTN,Female,0,Yes,No,2,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,20.35,41.85,No
1399_OUPJN,Female,0,Yes,Yes,57,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,BankTransferAutomatic,19.75,1272.05,No
0277_BKSQP,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month_to_month,Yes,ElectronicCheck,54.4,475.1,No
6502_HCJTI,Male,1,Yes,No,7,Yes,Yes,FiberOptic,Yes,Yes,No,No,No,Yes,Month_to_month,Yes,CreditCardAutomatic,94.7,673.1,Yes
2606_RMDHZ,Male,0,No,No,6,No,NoPhoneService,DSL,No,Yes,No,No,No,No,Month_to_month,Yes,CreditCardAutomatic,30.5,208.7,Yes
5774_XZTQC,Female,0,Yes,Yes,7,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,20.45,150.75,No
2676_SSLTO,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,TwoYear,Yes,BankTransferAutomatic,66.15,3199,No
6266_QHOJZ,Female,0,No,No,65,Yes,Yes,FiberOptic,Yes,Yes,No,Yes,No,No,OneYear,Yes,ElectronicCheck,89.85,5844.65,No
7269_JISCY,Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,No,OneYear,No,BankTransferAutomatic,45.05,2462.6,No
0363_SVHYR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,BankTransferAutomatic,86.85,6263.8,No
8547_NSBBO,Male,0,No,No,35,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,No,No,Month_to_month,Yes,MailedCheck,96.75,3403.4,No
8258_GSTJK,Male,1,No,No,3,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,77,237.75,Yes
6861_OKBCE,Female,0,No,Yes,11,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,CreditCardAutomatic,20.1,221.35,Yes
9940_RHLFB,Female,0,No,No,1,Yes,No,FiberOptic,No,No,Yes,No,No,No,Month_to_month,No,ElectronicCheck,75.3,75.3,Yes
6591_QGOYB,Male,0,No,No,17,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,No,Month_to_month,Yes,BankTransferAutomatic,106.65,1672.1,No
9070_BCKQP,Female,0,Yes,No,72,Yes,Yes,FiberOptic,Yes,No,Yes,Yes,Yes,Yes,TwoYear,Yes,CreditCardAutomatic,110.15,7881.2,No
6421_SZVEM,Female,0,Yes,Yes,28,Yes,No,FiberOptic,Yes,No,No,No,No,Yes,OneYear,Yes,BankTransferAutomatic,82.85,2320.8,No
1328_EUZHC,Female,0,Yes,No,18,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,20.1,370.5,No
2995_UPRYS,Female,1,Yes,No,40,Yes,No,FiberOptic,No,Yes,No,Yes,Yes,Yes,OneYear,Yes,CreditCardAutomatic,99.2,4062.2,Yes
8878_RYUKI,Female,0,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month_to_month,Yes,ElectronicCheck,59.45,3043.7,No
9633_DENPU,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month_to_month,Yes,BankTransferAutomatic,58.6,2723.4,No
7811_JIVPF,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month_to_month,No,CreditCardAutomatic,49.7,1081.25,No
7113_HIPFI,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,TwoYear,No,MailedCheck,65.85,4097.05,No
8541_QVFKM,Female,0,No,No,8,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,73.5,632.2,No
6686_YPGHK,Male,1,No,No,47,Yes,No,FiberOptic,Yes,No,No,No,No,Yes,Month_to_month,No,MailedCheck,85.5,4042.3,Yes
1383_EZRWL,Female,0,No,No,7,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,20.05,164.85,Yes
9258_CNWAC,Female,0,Yes,Yes,71,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,CreditCardAutomatic,113.65,8166.8,No
5371_VYLSX,Female,1,No,No,50,Yes,Yes,FiberOptic,Yes,Yes,No,No,No,No,Month_to_month,Yes,ElectronicCheck,83.4,4113.7,No
6374_AFWOX,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,TwoYear,No,MailedCheck,65.65,3047.15,No
4759_TRPLW,Male,0,No,No,1,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,No,ElectronicCheck,70.4,70.4,Yes
5317_FLPJF,Female,0,No,No,66,No,NoPhoneService,DSL,Yes,No,Yes,Yes,Yes,Yes,TwoYear,Yes,BankTransferAutomatic,61.35,4193.4,No
7621_VPNET,Female,0,Yes,No,42,Yes,Yes,FiberOptic,No,No,Yes,Yes,No,No,Month_to_month,Yes,CreditCardAutomatic,85.9,3729.75,No
6034_YMTOB,Female,0,No,No,5,Yes,No,FiberOptic,No,No,No,Yes,No,No,Month_to_month,Yes,MailedCheck,75.65,399.45,No
8563_IIOXK,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,OneYear,Yes,ElectronicCheck,49.75,331.3,Yes
4903_CNOZC,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,OneYear,No,CreditCardAutomatic,70.9,1964.6,No
4353_HYOJD,Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month_to_month,No,MailedCheck,49.85,1336.15,No
8020_BWHYL,Female,1,No,No,15,Yes,No,FiberOptic,No,Yes,No,No,No,No,Month_to_month,Yes,CreditCardAutomatic,75.3,1147.45,Yes
7267_FRMJW,Female,0,Yes,Yes,25,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,20.1,486.05,No
2982_VPSGI,Female,0,Yes,No,11,Yes,Yes,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,94,1078.9,Yes
4188_FRABG,Male,0,Yes,No,57,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,No,Month_to_month,Yes,ElectronicCheck,103.05,5925.75,No
8199_ZLLSA,Male,0,No,No,67,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,Yes,OneYear,Yes,BankTransferAutomatic,118.35,7804.15,Yes
4128_ETESU,Female,1,Yes,No,47,Yes,Yes,FiberOptic,No,No,Yes,No,Yes,Yes,Month_to_month,No,ElectronicCheck,99.7,4747.2,No
0620_DLSLK,Female,0,No,No,13,Yes,No,FiberOptic,No,No,No,No,Yes,No,Month_to_month,Yes,MailedCheck,81.9,1028.9,No
4625_EWPTF,Male,0,No,No,8,No,NoPhoneService,DSL,Yes,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,30.45,226.45,Yes
5980_NOPLP,Female,0,Yes,No,44,Yes,Yes,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,96.1,4364.1,Yes
3850_OKINF,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,No,Yes,No,OneYear,Yes,ElectronicCheck,66.2,4692.55,No
6892_XPFPU,Male,1,Yes,No,24,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,104.25,2433.9,Yes
8010_EZLOU,Male,1,No,No,15,Yes,Yes,FiberOptic,No,Yes,No,No,No,No,Month_to_month,Yes,ElectronicCheck,80.2,1217.25,Yes
1156_ZFYDO,Female,0,No,No,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,ElectronicCheck,19.75,19.75,No
3295_YVUSR,Male,1,No,No,2,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,MailedCheck,72.6,154.3,No
8016_NCFVO,Male,1,No,No,55,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,Yes,Month_to_month,Yes,ElectronicCheck,116.5,6382.55,No
4119_ZYPZY,Male,1,No,No,71,Yes,Yes,FiberOptic,No,Yes,No,Yes,Yes,Yes,TwoYear,Yes,ElectronicCheck,106.8,7623.2,No
5549_ZGHFB,Male,0,Yes,Yes,50,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,24.95,1261.45,No
7577_SWIFR,Male,0,No,No,1,Yes,No,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,89.25,89.25,No
0303_WMMRN,Male,0,No,No,5,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,Yes,MailedCheck,19.25,86.05,No
6408_OTUBZ,Female,0,No,No,66,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,No,OneYear,Yes,BankTransferAutomatic,104.55,6779.05,No
5204_HMGYF,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,OneYear,Yes,MailedCheck,87.2,4345,No
1078_TDCRN,Female,1,Yes,No,3,No,NoPhoneService,DSL,No,Yes,No,No,No,No,Month_to_month,Yes,ElectronicCheck,30.75,82.85,No
3727_OVPRY,Male,0,Yes,Yes,66,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,Yes,CreditCardAutomatic,25.7,1714.55,No
3797_FKOGQ,Male,0,No,Yes,11,Yes,Yes,FiberOptic,No,No,No,No,No,Yes,Month_to_month,No,ElectronicCheck,86.2,893.2,No
7622_NXQZR,Male,0,No,No,28,No,NoPhoneService,DSL,No,No,No,Yes,No,No,Month_to_month,Yes,CreditCardAutomatic,30.1,810.85,No
6196_HBOBZ,Male,0,Yes,No,65,Yes,Yes,FiberOptic,Yes,Yes,Yes,No,Yes,No,TwoYear,Yes,ElectronicCheck,99.35,6347.55,No
3970_XGJDU,Female,0,No,No,62,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,CreditCardAutomatic,19.2,1123.65,No
7017_VFULY,Female,0,Yes,No,2,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,BankTransferAutomatic,20.1,43.15,No
5562_YJQGT,Female,0,No,No,2,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,CreditCardAutomatic,20.35,35.1,No
8807_OPMBM,Female,0,Yes,Yes,55,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,CreditCardAutomatic,25.65,1388,No
5439_WIKXB,Male,1,Yes,No,41,Yes,No,FiberOptic,No,Yes,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,94.55,3851.45,No
9874_QLCLH,Female,0,Yes,Yes,17,Yes,Yes,FiberOptic,Yes,No,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,104.2,1743.5,Yes
8294_UIMBA,Female,0,No,No,30,Yes,No,FiberOptic,No,No,No,Yes,Yes,Yes,OneYear,Yes,BankTransferAutomatic,94.4,2638.1,No
8109_YUOHE,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,OneYear,No,MailedCheck,56.1,946.95,No
5840_NVDCG,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,TwoYear,No,BankTransferAutomatic,68.25,1114.85,No
8092_NLTGF,Male,0,No,No,72,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,BankTransferAutomatic,24.75,1777.6,No
5928_QLDHB,Male,0,No,No,9,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,76.25,684.85,No
9840_EFJQB,Female,0,No,No,1,Yes,No,FiberOptic,No,Yes,No,No,No,No,Month_to_month,No,ElectronicCheck,74.35,74.35,No
0696_UKTOX,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month_to_month,No,ElectronicCheck,54.15,1312.45,No
4801_KFYKL,Male,0,No,Yes,8,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,BankTransferAutomatic,19.45,159.2,No
3472_OAOOR,Male,0,Yes,Yes,19,No,NoPhoneService,DSL,Yes,Yes,No,No,No,No,Month_to_month,Yes,MailedCheck,34.95,610.2,No
6135_OZQVA,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,53.65,404.35,No
8062_YBDOE,Male,1,No,No,1,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,69.65,69.65,Yes
2252_JHJGE,Male,0,No,No,61,Yes,Yes,FiberOptic,Yes,No,Yes,No,Yes,Yes,OneYear,No,ElectronicCheck,104,6363.45,No
4188_PCPIG,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,TwoYear,Yes,CreditCardAutomatic,70.35,4124.65,No
6000_APYLU,Male,0,No,No,9,Yes,No,FiberOptic,No,No,No,No,No,Yes,Month_to_month,Yes,ElectronicCheck,80.8,713.1,Yes
7105_BENQF,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,OneYear,No,MailedCheck,64.85,950.75,No
7721_DVEKZ,Female,0,No,No,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,19.65,19.65,No
3566_VVORZ,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,No,BankTransferAutomatic,45.9,505.95,No
9507_HSMMZ,Male,0,No,No,54,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,20,1149.65,No
2480_SQIOB,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,No,ElectronicCheck,44.8,169.65,No
0947_IDHRQ,Female,0,No,No,7,Yes,No,FiberOptic,No,No,No,No,Yes,No,Month_to_month,Yes,MailedCheck,80.3,526.7,Yes
7813_TKCVO,Female,0,Yes,No,20,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,MailedCheck,20.35,393.15,No
0128_MKWSG,Female,0,No,Yes,26,No,NoPhoneService,DSL,Yes,No,No,Yes,No,Yes,Month_to_month,No,MailedCheck,45.8,1147,No
3672_YITQD,Male,1,Yes,No,36,Yes,Yes,FiberOptic,No,No,No,No,No,Yes,Month_to_month,Yes,ElectronicCheck,84.1,3021.6,Yes
4350_ZTLPI,Female,0,Yes,No,53,Yes,Yes,FiberOptic,No,Yes,Yes,Yes,Yes,Yes,OneYear,Yes,BankTransferAutomatic,108.95,5718.2,No
9048_JVYVF,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month_to_month,Yes,ElectronicCheck,69.35,191.35,Yes
0361_HJRDX,Female,0,No,No,68,No,NoPhoneService,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,CreditCardAutomatic,64.35,4539.6,No
5727_MYATE,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,CreditCardAutomatic,90.8,6397.6,No
3823_KYNQY,Male,0,No,No,12,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,CreditCardAutomatic,24.95,280.4,No
8988_ECPJR,Female,1,Yes,Yes,34,Yes,Yes,FiberOptic,No,Yes,No,No,No,No,Month_to_month,Yes,MailedCheck,79.6,2718.3,Yes
7570_WELNY,Female,0,Yes,No,68,Yes,Yes,FiberOptic,Yes,Yes,No,No,No,No,TwoYear,Yes,BankTransferAutomatic,84.7,5711.05,No
3021_VLNRJ,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,OneYear,Yes,CreditCardAutomatic,70.8,3478.15,No
3776_EKTKM,Female,1,No,No,1,No,NoPhoneService,DSL,No,No,No,No,Yes,No,Month_to_month,Yes,ElectronicCheck,36.45,36.45,Yes
2080_CAZNM,Female,1,No,No,41,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,104.4,4133.95,No
1028_FFNJK,Male,1,Yes,No,30,Yes,Yes,FiberOptic,No,No,No,Yes,Yes,Yes,Month_to_month,Yes,ElectronicCheck,101.5,2917.65,No
6907_FLBER,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month_to_month,No,ElectronicCheck,54.3,54.3,No
3001_UNBTL,Male,1,Yes,Yes,29,Yes,Yes,FiberOptic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,103.95,2964.8,No
5982_PSMKW,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,CreditCardAutomatic,91.1,2198.3,No
3507_GASNP,Male,0,No,Yes,60,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.95,1189.9,No
7096_ZNBZI,Female,0,Yes,No,72,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,CreditCardAutomatic,26.45,1914.5,No
1902_XBTFB,Male,0,No,Yes,22,Yes,No,FiberOptic,No,Yes,Yes,No,Yes,No,Month_to_month,Yes,ElectronicCheck,89.4,2001.5,Yes
1676_MQAOA,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,TwoYear,Yes,BankTransferAutomatic,75.1,5336.35,No
0786_IVLAW,Female,1,No,No,66,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,Yes,OneYear,No,BankTransferAutomatic,108.1,7238.6,No
7566_DSRLQ,Female,0,Yes,No,72,Yes,Yes,FiberOptic,No,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,ElectronicCheck,110.15,7998.8,No
0643_OKLRP,Female,1,Yes,No,47,Yes,Yes,FiberOptic,Yes,No,No,No,No,No,Month_to_month,No,ElectronicCheck,80.35,3825.85,Yes
7245_JMTTQ,Female,0,No,No,51,Yes,Yes,FiberOptic,No,Yes,Yes,Yes,Yes,Yes,OneYear,Yes,ElectronicCheck,111.5,5703.25,No
